"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","ISO","Nazionalità","TIPSERVSOC","Esito","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC1","Piemonte","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","TOT_EMERG","totale chiamate in emergenza","2013","2013",1,,
"ITC1","Piemonte","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","ALL_VAL","chiamate valide","2013","2013",9,,
"ITC1","Piemonte","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","ALL_VAL","chiamate valide","2014","2014",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2013","2013",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","ALL_VAL","chiamate valide","2013","2013",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2013","2013",1,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","USERS","utenti del 1522","T","totale","NRP","Non Indicato","ALL_VAL","chiamate valide","2013","2013",1,,
"ITC3","Liguria","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2013","2013",1,,
"ITC3","Liguria","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","ALL_VAL","chiamate valide","2013","2013",1,,
"ITC3","Liguria","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2013","2013",13,,
"ITC3","Liguria","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","NOTRANSF_SER","non trasferito servizio","2013","2013",4,,
"ITC3","Liguria","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","NOTRANSF_SER","non trasferito servizio","2014","2014",1,,
"ITC3","Liguria","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","ALL_VAL","chiamate valide","2013","2013",17,,
"ITC3","Liguria","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","ALL_VAL","chiamate valide","2014","2014",1,,
"ITC3","Liguria","USERS","utenti del 1522","T","totale","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2013","2013",16,,
"ITC3","Liguria","USERS","utenti del 1522","T","totale","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2014","2014",1,,
"ITC3","Liguria","USERS","utenti del 1522","T","totale","NRP","Non Indicato","NOTRANSF_SER","non trasferito servizio","2013","2013",5,,
"ITC3","Liguria","USERS","utenti del 1522","T","totale","NRP","Non Indicato","NOTRANSF_SER","non trasferito servizio","2014","2014",1,,
"ITC3","Liguria","USERS","utenti del 1522","T","totale","NRP","Non Indicato","ALL_VAL","chiamate valide","2013","2013",21,,
"ITC3","Liguria","USERS","utenti del 1522","T","totale","NRP","Non Indicato","ALL_VAL","chiamate valide","2014","2014",2,,
"ITC3","Liguria","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2013","2013",2,,
"ITC3","Liguria","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2014","2014",1,,
"ITC3","Liguria","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","NOTRANSF_SER","non trasferito servizio","2013","2013",1,,
"ITC3","Liguria","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","ALL_VAL","chiamate valide","2013","2013",3,,
"ITC3","Liguria","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","ALL_VAL","chiamate valide","2014","2014",1,,
"ITC4","Lombardia","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2013","2013",7,,
"ITC4","Lombardia","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2014","2014",3,,
"ITC4","Lombardia","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","NOTRANSF_SER","non trasferito servizio","2013","2013",4,,
"ITC4","Lombardia","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","ALL_VAL","chiamate valide","2013","2013",11,,
"ITC4","Lombardia","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","ALL_VAL","chiamate valide","2014","2014",3,,
"ITC4","Lombardia","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2013","2013",51,,
"ITC4","Lombardia","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2014","2014",9,,
"ITC4","Lombardia","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","NOTRANSF_SER","non trasferito servizio","2013","2013",13,,
"ITC4","Lombardia","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","NOTRANSF_SER","non trasferito servizio","2014","2014",5,,
"ITC4","Lombardia","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","ALL_VAL","chiamate valide","2013","2013",64,,
"ITC4","Lombardia","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","ALL_VAL","chiamate valide","2014","2014",14,,
"ITC4","Lombardia","USERS","utenti del 1522","T","totale","NRP","Non Indicato","112_REQUIRED","richiesto intervento del 112","2013","2013",2,,
"ITC4","Lombardia","USERS","utenti del 1522","T","totale","NRP","Non Indicato","113_REQUIRED","richiesto  intervento 113","2013","2013",2,,
"ITC4","Lombardia","USERS","utenti del 1522","T","totale","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2013","2013",71,,
"ITC4","Lombardia","USERS","utenti del 1522","T","totale","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2014","2014",14,,
"ITC4","Lombardia","USERS","utenti del 1522","T","totale","NRP","Non Indicato","NOTRANSF_SER","non trasferito servizio","2013","2013",22,,
"ITC4","Lombardia","USERS","utenti del 1522","T","totale","NRP","Non Indicato","NOTRANSF_SER","non trasferito servizio","2014","2014",5,,
"ITC4","Lombardia","USERS","utenti del 1522","T","totale","NRP","Non Indicato","TOT_EMERG","totale chiamate in emergenza","2013","2013",2,,
"ITC4","Lombardia","USERS","utenti del 1522","T","totale","NRP","Non Indicato","ALL_VAL","chiamate valide","2013","2013",93,,
"ITC4","Lombardia","USERS","utenti del 1522","T","totale","NRP","Non Indicato","ALL_VAL","chiamate valide","2014","2014",19,,
"ITC4","Lombardia","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","112_REQUIRED","richiesto intervento del 112","2013","2013",2,,
"ITC4","Lombardia","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","113_REQUIRED","richiesto  intervento 113","2013","2013",2,,
"ITC4","Lombardia","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2013","2013",13,,
"ITC4","Lombardia","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2014","2014",2,,
"ITC4","Lombardia","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","NOTRANSF_SER","non trasferito servizio","2013","2013",5,,
"ITC4","Lombardia","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","TOT_EMERG","totale chiamate in emergenza","2013","2013",2,,
"ITC4","Lombardia","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","ALL_VAL","chiamate valide","2013","2013",18,,
"ITC4","Lombardia","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","ALL_VAL","chiamate valide","2014","2014",2,,
"ITD","Nord-est","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2013","2013",12,,
"ITD","Nord-est","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2014","2014",8,,
"ITD","Nord-est","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","NOTRANSF_SER","non trasferito servizio","2013","2013",6,,
"ITD","Nord-est","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","NOTRANSF_SER","non trasferito servizio","2014","2014",1,,
"ITD","Nord-est","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","ALL_VAL","chiamate valide","2013","2013",18,,
"ITD","Nord-est","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","ALL_VAL","chiamate valide","2014","2014",9,,
"ITD","Nord-est","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","112_REQUIRED","richiesto intervento del 112","2013","2013",1,,
"ITD","Nord-est","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","113_REQUIRED","richiesto  intervento 113","2013","2013",1,,
"ITD","Nord-est","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2013","2013",62,,
"ITD","Nord-est","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2014","2014",10,,
"ITD","Nord-est","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","NOTRANSF_SER","non trasferito servizio","2013","2013",21,,
"ITD","Nord-est","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","NOTRANSF_SER","non trasferito servizio","2014","2014",5,,
"ITD","Nord-est","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","TOT_EMERG","totale chiamate in emergenza","2013","2013",1,,
"ITD","Nord-est","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","ALL_VAL","chiamate valide","2013","2013",83,,
"ITD","Nord-est","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","ALL_VAL","chiamate valide","2014","2014",15,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","NRP","Non Indicato","112_REQUIRED","richiesto intervento del 112","2013","2013",2,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","NRP","Non Indicato","112_REQUIRED","richiesto intervento del 112","2014","2014",1,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","NRP","Non Indicato","113_REQUIRED","richiesto  intervento 113","2013","2013",2,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","NRP","Non Indicato","113_REQUIRED","richiesto  intervento 113","2014","2014",1,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2013","2013",86,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2014","2014",27,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","NRP","Non Indicato","NOTRANSF_SER","non trasferito servizio","2013","2013",32,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","NRP","Non Indicato","NOTRANSF_SER","non trasferito servizio","2014","2014",7,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","NRP","Non Indicato","TOT_EMERG","totale chiamate in emergenza","2013","2013",2,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","NRP","Non Indicato","TOT_EMERG","totale chiamate in emergenza","2014","2014",1,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","NRP","Non Indicato","ALL_VAL","chiamate valide","2013","2013",118,,
"ITD","Nord-est","USERS","utenti del 1522","T","totale","NRP","Non Indicato","ALL_VAL","chiamate valide","2014","2014",34,,
"ITD","Nord-est","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","112_REQUIRED","richiesto intervento del 112","2013","2013",1,,
"ITD","Nord-est","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","112_REQUIRED","richiesto intervento del 112","2014","2014",1,,
"ITD","Nord-est","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","113_REQUIRED","richiesto  intervento 113","2013","2013",1,,
"ITD","Nord-est","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","113_REQUIRED","richiesto  intervento 113","2014","2014",1,,
"ITD","Nord-est","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2013","2013",12,,
"ITD","Nord-est","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2014","2014",9,,
"ITD","Nord-est","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","NOTRANSF_SER","non trasferito servizio","2013","2013",5,,
"ITD","Nord-est","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","NOTRANSF_SER","non trasferito servizio","2014","2014",1,,
"ITD","Nord-est","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","TOT_EMERG","totale chiamate in emergenza","2013","2013",1,,
"ITD","Nord-est","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","TOT_EMERG","totale chiamate in emergenza","2014","2014",1,,
"ITD","Nord-est","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","ALL_VAL","chiamate valide","2013","2013",17,,
"ITD","Nord-est","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","ALL_VAL","chiamate valide","2014","2014",10,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2014","2014",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","NOTRANSF_SER","non trasferito servizio","2013","2013",2,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","ALL_VAL","chiamate valide","2013","2013",2,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","ALL_VAL","chiamate valide","2014","2014",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","NOTRANSF_SER","non trasferito servizio","2014","2014",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","ALL_VAL","chiamate valide","2014","2014",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","T","totale","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2013","2013",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","T","totale","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2014","2014",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","T","totale","NRP","Non Indicato","NOTRANSF_SER","non trasferito servizio","2013","2013",3,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","T","totale","NRP","Non Indicato","NOTRANSF_SER","non trasferito servizio","2014","2014",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","T","totale","NRP","Non Indicato","ALL_VAL","chiamate valide","2013","2013",4,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","T","totale","NRP","Non Indicato","ALL_VAL","chiamate valide","2014","2014",2,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2013","2013",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","NOTRANSF_SER","non trasferito servizio","2013","2013",1,,
"ITDA","Trentino Alto Adige / Südtirol","USERS","utenti del 1522","NRP","non indicato","NRP","Non Indicato","ALL_VAL","chiamate valide","2013","2013",2,,
"ITD3","Veneto","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2013","2013",7,,
"ITD3","Veneto","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2014","2014",1,,
"ITD3","Veneto","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","NOTRANSF_SER","non trasferito servizio","2013","2013",2,,
"ITD3","Veneto","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","ALL_VAL","chiamate valide","2013","2013",9,,
"ITD3","Veneto","USERS","utenti del 1522","M","maschi","NRP","Non Indicato","ALL_VAL","chiamate valide","2014","2014",1,,
"ITD3","Veneto","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2013","2013",34,,
"ITD3","Veneto","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2014","2014",5,,
"ITD3","Veneto","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","NOTRANSF_SER","non trasferito servizio","2013","2013",10,,
"ITD3","Veneto","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","NOTRANSF_SER","non trasferito servizio","2014","2014",3,,
"ITD3","Veneto","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","ALL_VAL","chiamate valide","2013","2013",44,,
"ITD3","Veneto","USERS","utenti del 1522","F","femmine","NRP","Non Indicato","ALL_VAL","chiamate valide","2014","2014",8,,
"ITD3","Veneto","USERS","utenti del 1522","T","totale","NRP","Non Indicato","112_REQUIRED","richiesto intervento del 112","2013","2013",1,,
"ITD3","Veneto","USERS","utenti del 1522","T","totale","NRP","Non Indicato","112_REQUIRED","richiesto intervento del 112","2014","2014",1,,
"ITD3","Veneto","USERS","utenti del 1522","T","totale","NRP","Non Indicato","113_REQUIRED","richiesto  intervento 113","2013","2013",1,,
"ITD3","Veneto","USERS","utenti del 1522","T","totale","NRP","Non Indicato","113_REQUIRED","richiesto  intervento 113","2014","2014",1,,
"ITD3","Veneto","USERS","utenti del 1522","T","totale","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2013","2013",48,,
"ITD3","Veneto","USERS","utenti del 1522","T","totale","NRP","Non Indicato","TRANSF_SER","trasferito servizio","2014","2014",9,,
"ITD3","Veneto","USERS","utenti del 1522","T","totale","NRP","Non Indicato","NOTRANSF_SER","non trasferito servizio","2013","2013",14,,
"ITD3","Veneto","USERS","utenti del 1522","T","totale","NRP","Non Indicato","NOTRANSF_SER","non trasferito servizio","2014","2014",4,,
