"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","TIPUTENZA2","Tipologia di utenza","SEXISTAT1","Sesso","ISO","Nazionalità","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE","Centro","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","WORLD","Mondo","2022","2022",9,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2013","2013",467,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2014","2014",444,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2015","2015",263,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2016","2016",247,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2017","2017",306,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2018","2018",372,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2019","2019",370,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2020","2020",519,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2021","2021",400,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","M","maschi","WORLD","Mondo","2022","2022",441,,
"ITE","Centro","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2013","2013",5877,,
"ITE","Centro","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2014","2014",4816,,
"ITE","Centro","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2015","2015",3650,,
"ITE","Centro","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2016","2016",3312,,
"ITE","Centro","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2017","2017",3139,,
"ITE","Centro","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2018","2018",4456,,
"ITE","Centro","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2019","2019",4342,,
"ITE","Centro","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2020","2020",5457,,
"ITE","Centro","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2021","2021",5883,,
"ITE","Centro","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","WORLD","Mondo","2022","2022",5286,,
"ITE","Centro","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2013","2013",60,,
"ITE","Centro","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2014","2014",47,,
"ITE","Centro","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2015","2015",36,,
"ITE","Centro","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2016","2016",42,,
"ITE","Centro","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2017","2017",50,,
"ITE","Centro","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2018","2018",55,,
"ITE","Centro","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2019","2019",48,,
"ITE","Centro","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2020","2020",57,,
"ITE","Centro","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2021","2021",81,,
"ITE","Centro","USERS","utenti del 1522","OPERATORS","da operatori","F","femmine","WORLD","Mondo","2022","2022",77,,
"ITE","Centro","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2013","2013",442,,
"ITE","Centro","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2014","2014",432,,
"ITE","Centro","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2015","2015",315,,
"ITE","Centro","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2016","2016",281,,
"ITE","Centro","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2017","2017",179,,
"ITE","Centro","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2018","2018",235,,
"ITE","Centro","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2019","2019",154,,
"ITE","Centro","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2020","2020",234,,
"ITE","Centro","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2021","2021",278,,
"ITE","Centro","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","F","femmine","WORLD","Mondo","2022","2022",199,,
"ITE","Centro","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2013","2013",68,,
"ITE","Centro","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2014","2014",80,,
"ITE","Centro","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2015","2015",61,,
"ITE","Centro","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2016","2016",59,,
"ITE","Centro","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2017","2017",78,,
"ITE","Centro","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2018","2018",79,,
"ITE","Centro","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2019","2019",41,,
"ITE","Centro","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2020","2020",44,,
"ITE","Centro","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2021","2021",66,,
"ITE","Centro","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","F","femmine","WORLD","Mondo","2022","2022",80,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2013","2013",5307,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2014","2014",4257,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2015","2015",3238,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2016","2016",2930,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2017","2017",2832,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2018","2018",4087,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2019","2019",4099,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2020","2020",5122,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2021","2021",5458,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","F","femmine","WORLD","Mondo","2022","2022",4930,,
"ITE","Centro","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2013","2013",6547,,
"ITE","Centro","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2014","2014",5422,,
"ITE","Centro","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2015","2015",4049,,
"ITE","Centro","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2016","2016",3638,,
"ITE","Centro","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2017","2017",3521,,
"ITE","Centro","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2018","2018",4910,,
"ITE","Centro","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2019","2019",4820,,
"ITE","Centro","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2020","2020",6106,,
"ITE","Centro","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2021","2021",6457,,
"ITE","Centro","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","WORLD","Mondo","2022","2022",5886,,
"ITE","Centro","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2013","2013",105,,
"ITE","Centro","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2014","2014",103,,
"ITE","Centro","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2015","2015",67,,
"ITE","Centro","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2016","2016",65,,
"ITE","Centro","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2017","2017",84,,
"ITE","Centro","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2018","2018",100,,
"ITE","Centro","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2019","2019",105,,
"ITE","Centro","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2020","2020",111,,
"ITE","Centro","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2021","2021",167,,
"ITE","Centro","USERS","utenti del 1522","OPERATORS","da operatori","T","totale","WORLD","Mondo","2022","2022",174,,
"ITE","Centro","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2013","2013",543,,
"ITE","Centro","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2014","2014",517,,
"ITE","Centro","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2015","2015",413,,
"ITE","Centro","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2016","2016",330,,
"ITE","Centro","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2017","2017",207,,
"ITE","Centro","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2018","2018",265,,
"ITE","Centro","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2019","2019",196,,
"ITE","Centro","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2020","2020",303,,
"ITE","Centro","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2021","2021",349,,
"ITE","Centro","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","T","totale","WORLD","Mondo","2022","2022",252,,
"ITE","Centro","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2013","2013",73,,
"ITE","Centro","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2014","2014",91,,
"ITE","Centro","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2015","2015",68,,
"ITE","Centro","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2016","2016",66,,
"ITE","Centro","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2017","2017",92,,
"ITE","Centro","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2018","2018",86,,
"ITE","Centro","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2019","2019",50,,
"ITE","Centro","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2020","2020",51,,
"ITE","Centro","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2021","2021",83,,
"ITE","Centro","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","T","totale","WORLD","Mondo","2022","2022",89,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2013","2013",5826,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2014","2014",4711,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2015","2015",3501,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2016","2016",3177,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2017","2017",3138,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2018","2018",4459,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2019","2019",4469,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2020","2020",5641,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2021","2021",5858,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","T","totale","WORLD","Mondo","2022","2022",5371,,
"ITE","Centro","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","WORLD","Mondo","2013","2013",57,,
"ITE","Centro","USERS","utenti del 1522","ALL_VAL","chiamate valide","NRP","non indicato","WORLD","Mondo","2014","2014",11,,
"ITE","Centro","USERS","utenti del 1522","OPERATORS","da operatori","NRP","non indicato","WORLD","Mondo","2013","2013",2,,
"ITE","Centro","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","NRP","non indicato","WORLD","Mondo","2013","2013",3,,
"ITE","Centro","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","NRP","non indicato","WORLD","Mondo","2014","2014",1,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","WORLD","Mondo","2013","2013",52,,
"ITE","Centro","USERS","utenti del 1522","USERS_CAL","utenti che chiamano per sè","NRP","non indicato","WORLD","Mondo","2014","2014",10,,
"ITE1","Toscana","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2013","2013",152,,
"ITE1","Toscana","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2014","2014",117,,
"ITE1","Toscana","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2015","2015",79,,
"ITE1","Toscana","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2016","2016",90,,
"ITE1","Toscana","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2017","2017",110,,
"ITE1","Toscana","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2018","2018",112,,
"ITE1","Toscana","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2019","2019",112,,
"ITE1","Toscana","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2020","2020",193,,
"ITE1","Toscana","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2021","2021",157,,
"ITE1","Toscana","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","WORLD","Mondo","2022","2022",154,,
"ITE1","Toscana","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","WORLD","Mondo","2013","2013",23,,
"ITE1","Toscana","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","WORLD","Mondo","2014","2014",14,,
"ITE1","Toscana","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","WORLD","Mondo","2015","2015",5,,
"ITE1","Toscana","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","WORLD","Mondo","2016","2016",5,,
"ITE1","Toscana","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","WORLD","Mondo","2017","2017",6,,
"ITE1","Toscana","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","WORLD","Mondo","2018","2018",11,,
"ITE1","Toscana","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","WORLD","Mondo","2019","2019",12,,
"ITE1","Toscana","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","WORLD","Mondo","2020","2020",13,,
"ITE1","Toscana","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","WORLD","Mondo","2021","2021",20,,
"ITE1","Toscana","USERS","utenti del 1522","OPERATORS","da operatori","M","maschi","WORLD","Mondo","2022","2022",22,,
"ITE1","Toscana","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WORLD","Mondo","2013","2013",22,,
"ITE1","Toscana","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WORLD","Mondo","2014","2014",17,,
"ITE1","Toscana","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WORLD","Mondo","2015","2015",24,,
"ITE1","Toscana","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WORLD","Mondo","2016","2016",12,,
"ITE1","Toscana","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WORLD","Mondo","2017","2017",7,,
"ITE1","Toscana","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WORLD","Mondo","2018","2018",9,,
"ITE1","Toscana","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WORLD","Mondo","2019","2019",11,,
"ITE1","Toscana","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WORLD","Mondo","2020","2020",19,,
"ITE1","Toscana","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WORLD","Mondo","2021","2021",15,,
"ITE1","Toscana","USERS","utenti del 1522","FRIEND_ACQU","da parenti/amici/conoscenti","M","maschi","WORLD","Mondo","2022","2022",11,,
"ITE1","Toscana","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","WORLD","Mondo","2013","2013",1,,
"ITE1","Toscana","USERS","utenti del 1522","OTH_VALID","altre chiamate valide","M","maschi","WORLD","Mondo","2014","2014",4,,
