"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","SI_NO","Disabilità","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","2","non indicato ","2019","2019",39,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","2","non indicato ","2020","2020",539,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","2","non indicato ","2021","2021",1171,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","2","non indicato ","2022","2022",1193,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","0","no","2013","2013",3427,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","0","no","2014","2014",3225,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","0","no","2015","2015",2090,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","0","no","2016","2016",1977,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","0","no","2017","2017",1806,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","0","no","2018","2018",2749,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","0","no","2019","2019",2713,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","0","no","2020","2020",2907,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","0","no","2021","2021",2225,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","0","no","2022","2022",2004,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","1","si","2013","2013",150,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","1","si","2014","2014",89,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","1","si","2015","2015",62,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","1","si","2016","2016",77,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","1","si","2017","2017",65,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","1","si","2018","2018",77,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","1","si","2019","2019",67,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","1","si","2020","2020",189,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","1","si","2021","2021",384,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","1","si","2022","2022",172,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","9","totale","2013","2013",3785,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","9","totale","2014","2014",3439,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","9","totale","2015","2015",2431,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","9","totale","2016","2016",2255,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","9","totale","2017","2017",1992,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","9","totale","2018","2018",2871,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","9","totale","2019","2019",2828,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","9","totale","2020","2020",3695,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","9","totale","2021","2021",3911,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","9","totale","2022","2022",3522,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","2","non indicato ","2013","2013",208,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","2","non indicato ","2014","2014",125,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","2","non indicato ","2015","2015",279,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","2","non indicato ","2016","2016",201,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","2","non indicato ","2017","2017",121,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","2","non indicato ","2018","2018",45,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","2","non indicato ","2019","2019",48,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","2","non indicato ","2020","2020",599,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","2","non indicato ","2021","2021",1302,,
"ITE4","Lazio","USERS","utenti del 1522","T","totale","2","non indicato ","2022","2022",1346,,
"ITE4","Lazio","USERS","utenti del 1522","NRP","non indicato","0","no","2013","2013",10,,
"ITE4","Lazio","USERS","utenti del 1522","NRP","non indicato","0","no","2014","2014",2,,
"ITE4","Lazio","USERS","utenti del 1522","NRP","non indicato","9","totale","2013","2013",26,,
"ITE4","Lazio","USERS","utenti del 1522","NRP","non indicato","9","totale","2014","2014",9,,
"ITE4","Lazio","USERS","utenti del 1522","NRP","non indicato","2","non indicato ","2013","2013",16,,
"ITE4","Lazio","USERS","utenti del 1522","NRP","non indicato","2","non indicato ","2014","2014",7,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","0","no","2013","2013",669,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","0","no","2014","2014",608,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","0","no","2015","2015",475,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","0","no","2016","2016",283,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","0","no","2017","2017",356,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","0","no","2018","2018",511,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","0","no","2019","2019",484,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","0","no","2020","2020",450,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","0","no","2021","2021",271,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","0","no","2022","2022",263,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","1","si","2013","2013",48,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","1","si","2014","2014",44,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","1","si","2015","2015",27,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","1","si","2016","2016",18,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","1","si","2017","2017",22,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","1","si","2018","2018",16,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","1","si","2019","2019",15,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","1","si","2020","2020",38,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","1","si","2021","2021",52,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","1","si","2022","2022",23,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","9","totale","2013","2013",779,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","9","totale","2014","2014",684,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","9","totale","2015","2015",562,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","9","totale","2016","2016",344,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","9","totale","2017","2017",408,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","9","totale","2018","2018",547,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","9","totale","2019","2019",514,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","9","totale","2020","2020",564,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","9","totale","2021","2021",551,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","9","totale","2022","2022",568,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","2","non indicato ","2013","2013",62,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","2","non indicato ","2014","2014",32,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","2","non indicato ","2015","2015",60,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","2","non indicato ","2016","2016",43,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","2","non indicato ","2017","2017",30,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","2","non indicato ","2018","2018",20,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","2","non indicato ","2019","2019",15,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","2","non indicato ","2020","2020",76,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","2","non indicato ","2021","2021",228,,
"ITF","Sud","USERS","utenti del 1522","M","maschi","2","non indicato ","2022","2022",282,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","0","no","2013","2013",5935,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","0","no","2014","2014",4936,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","0","no","2015","2015",3504,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","0","no","2016","2016",3053,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","0","no","2017","2017",2802,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","0","no","2018","2018",4208,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","0","no","2019","2019",3788,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","0","no","2020","2020",4015,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","0","no","2021","2021",3045,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","0","no","2022","2022",2646,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","1","si","2013","2013",280,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","1","si","2014","2014",115,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","1","si","2015","2015",77,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","1","si","2016","2016",87,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","1","si","2017","2017",57,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","1","si","2018","2018",65,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","1","si","2019","2019",96,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","1","si","2020","2020",297,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","1","si","2021","2021",572,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","1","si","2022","2022",311,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","9","totale","2013","2013",6536,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","9","totale","2014","2014",5221,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","9","totale","2015","2015",4064,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","9","totale","2016","2016",3475,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","9","totale","2017","2017",3077,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","9","totale","2018","2018",4347,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","9","totale","2019","2019",3946,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","9","totale","2020","2020",5138,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","9","totale","2021","2021",5425,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","9","totale","2022","2022",4796,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","2","non indicato ","2013","2013",321,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","2","non indicato ","2014","2014",170,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","2","non indicato ","2015","2015",483,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","2","non indicato ","2016","2016",335,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","2","non indicato ","2017","2017",218,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","2","non indicato ","2018","2018",74,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","2","non indicato ","2019","2019",62,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","2","non indicato ","2020","2020",826,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","2","non indicato ","2021","2021",1808,,
"ITF","Sud","USERS","utenti del 1522","F","femmine","2","non indicato ","2022","2022",1839,,
"ITF","Sud","USERS","utenti del 1522","T","totale","0","no","2013","2013",6639,,
"ITF","Sud","USERS","utenti del 1522","T","totale","0","no","2014","2014",5545,,
"ITF","Sud","USERS","utenti del 1522","T","totale","0","no","2015","2015",3979,,
"ITF","Sud","USERS","utenti del 1522","T","totale","0","no","2016","2016",3336,,
"ITF","Sud","USERS","utenti del 1522","T","totale","0","no","2017","2017",3158,,
"ITF","Sud","USERS","utenti del 1522","T","totale","0","no","2018","2018",4719,,
"ITF","Sud","USERS","utenti del 1522","T","totale","0","no","2019","2019",4272,,
"ITF","Sud","USERS","utenti del 1522","T","totale","0","no","2020","2020",4465,,
"ITF","Sud","USERS","utenti del 1522","T","totale","0","no","2021","2021",3316,,
"ITF","Sud","USERS","utenti del 1522","T","totale","0","no","2022","2022",2909,,
"ITF","Sud","USERS","utenti del 1522","T","totale","1","si","2013","2013",328,,
"ITF","Sud","USERS","utenti del 1522","T","totale","1","si","2014","2014",159,,
"ITF","Sud","USERS","utenti del 1522","T","totale","1","si","2015","2015",104,,
"ITF","Sud","USERS","utenti del 1522","T","totale","1","si","2016","2016",105,,
"ITF","Sud","USERS","utenti del 1522","T","totale","1","si","2017","2017",79,,
"ITF","Sud","USERS","utenti del 1522","T","totale","1","si","2018","2018",81,,
"ITF","Sud","USERS","utenti del 1522","T","totale","1","si","2019","2019",111,,
"ITF","Sud","USERS","utenti del 1522","T","totale","1","si","2020","2020",335,,
"ITF","Sud","USERS","utenti del 1522","T","totale","1","si","2021","2021",624,,
"ITF","Sud","USERS","utenti del 1522","T","totale","1","si","2022","2022",334,,
"ITF","Sud","USERS","utenti del 1522","T","totale","9","totale","2013","2013",7395,,
"ITF","Sud","USERS","utenti del 1522","T","totale","9","totale","2014","2014",5913,,
"ITF","Sud","USERS","utenti del 1522","T","totale","9","totale","2015","2015",4626,,
"ITF","Sud","USERS","utenti del 1522","T","totale","9","totale","2016","2016",3819,,
"ITF","Sud","USERS","utenti del 1522","T","totale","9","totale","2017","2017",3485,,
"ITF","Sud","USERS","utenti del 1522","T","totale","9","totale","2018","2018",4894,,
"ITF","Sud","USERS","utenti del 1522","T","totale","9","totale","2019","2019",4460,,
"ITF","Sud","USERS","utenti del 1522","T","totale","9","totale","2020","2020",5702,,
"ITF","Sud","USERS","utenti del 1522","T","totale","9","totale","2021","2021",5976,,
"ITF","Sud","USERS","utenti del 1522","T","totale","9","totale","2022","2022",5364,,
"ITF","Sud","USERS","utenti del 1522","T","totale","2","non indicato ","2013","2013",428,,
"ITF","Sud","USERS","utenti del 1522","T","totale","2","non indicato ","2014","2014",209,,
"ITF","Sud","USERS","utenti del 1522","T","totale","2","non indicato ","2015","2015",543,,
"ITF","Sud","USERS","utenti del 1522","T","totale","2","non indicato ","2016","2016",378,,
"ITF","Sud","USERS","utenti del 1522","T","totale","2","non indicato ","2017","2017",248,,
"ITF","Sud","USERS","utenti del 1522","T","totale","2","non indicato ","2018","2018",94,,
"ITF","Sud","USERS","utenti del 1522","T","totale","2","non indicato ","2019","2019",77,,
"ITF","Sud","USERS","utenti del 1522","T","totale","2","non indicato ","2020","2020",902,,
"ITF","Sud","USERS","utenti del 1522","T","totale","2","non indicato ","2021","2021",2036,,
"ITF","Sud","USERS","utenti del 1522","T","totale","2","non indicato ","2022","2022",2121,,
"ITF","Sud","USERS","utenti del 1522","NRP","non indicato","0","no","2013","2013",35,,
"ITF","Sud","USERS","utenti del 1522","NRP","non indicato","0","no","2014","2014",1,,
"ITF","Sud","USERS","utenti del 1522","NRP","non indicato","9","totale","2013","2013",80,,
"ITF","Sud","USERS","utenti del 1522","NRP","non indicato","9","totale","2014","2014",8,,
"ITF","Sud","USERS","utenti del 1522","NRP","non indicato","2","non indicato ","2013","2013",45,,
"ITF","Sud","USERS","utenti del 1522","NRP","non indicato","2","non indicato ","2014","2014",7,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","0","no","2013","2013",60,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","0","no","2014","2014",52,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","0","no","2015","2015",43,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","0","no","2016","2016",32,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","0","no","2017","2017",22,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","0","no","2018","2018",55,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","0","no","2019","2019",39,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","0","no","2020","2020",43,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","0","no","2021","2021",29,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","0","no","2022","2022",24,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","1","si","2013","2013",4,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","1","si","2014","2014",1,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","1","si","2015","2015",4,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","1","si","2017","2017",2,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","1","si","2018","2018",2,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","1","si","2019","2019",1,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","1","si","2020","2020",4,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","1","si","2021","2021",5,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","1","si","2022","2022",1,,
"ITF1","Abruzzo","USERS","utenti del 1522","M","maschi","9","totale","2013","2013",75,,
